In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	301311	vo_laurie_falling_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_falling_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Laurie_Falling\vo_laurie_falling_04		6633
	20968825	vo_laurie_injured_hurt_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_injured_hurt_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Injured\Injured_Hurt\vo_laurie_injured_hurt_03		8868
	36420488	vo_laurie_dying_hurt_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_dying_hurt_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Dying\Dying_Hurt\vo_laurie_dying_hurt_03		14275
	49359595	vo_laurie_injured_hurt_02	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_injured_hurt_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Injured\Injured_Hurt\vo_laurie_injured_hurt_02		10958
	62315054	vo_laurie_hooked_cry_05	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_hooked_cry_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Hooked\Injured_Cry\vo_laurie_hooked_cry_05		20510
	65267992	vo_laurie_falling_05	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_falling_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Laurie_Falling\vo_laurie_falling_05		6648
	67104923	vo_laurie_falling_01	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_falling_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Laurie_Falling\vo_laurie_falling_01		7335
	67440779	vo_laurie_effort_hard_06	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_effort_hard_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Hard\Laurie_Effort_Hard\vo_laurie_effort_hard_06		11451
	69763676	vo_laurie_injured_breath_03	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_injured_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Injured\Injured_Breath\vo_laurie_injured_breath_03		5686
	74913085	vo_laurie_injured_breath_07	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Laurie\vo_laurie_injured_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Laurie_States\Injured\Injured_Breath\vo_laurie_injured_breath_07		6261
