In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	1371334	vo_meg_hooked_cry_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hooked_cry_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Hooked\Hooked_Cry\vo_meg_hooked_cry_04		8097
	13707649	vo_meg_land_hard_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_land_hard_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\Meg_Land_Hard\vo_meg_land_hard_01		10697
	15808273	vo_meg_hurt_light_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_light_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Meg_Hurt_Light\vo_meg_hurt_light_16		8660
	21047301	vo_meg_falling_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_falling_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Meg_Falling\vo_meg_falling_03		8948
	22539034	vo_meg_running_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_running_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Running\vo_meg_running_10		6348
	28515573	vo_meg_hurt_light_19	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_light_19_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Meg_Hurt_Light\vo_meg_hurt_light_19		8292
	32973747	vo_meg_hurt_hard_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_hard_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Meg_Hurt_Hard\vo_meg_hurt_hard_11		20832
	49166390	vo_meg_hurt_light_23	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_light_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Meg_Hurt_Light\vo_meg_hurt_light_23		8597
	54016141	vo_meg_hooked_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hooked_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Hooked\Hooked_Breath\vo_meg_hooked_breath_03		9266
	54657033	vo_meg_injured_breath_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_injured_breath_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Injured\Injured_Breath\vo_meg_injured_breath_04		7694
	55659725	vo_meg_dying_breath_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_dying_breath_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Dying\Dying_Breath\vo_meg_dying_breath_11		22564
	57034775	vo_meg_hurt_hard_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_hard_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Meg_Hurt_Hard\vo_meg_hurt_hard_06		22483
	61451711	vo_meg_dying_breath_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_dying_breath_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Meg_States\Dying\Dying_Breath\vo_meg_dying_breath_12		13093
	63075835	vo_meg_hurt_hard_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Meg\vo_meg_hurt_hard_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Meg_Hurt_Hard\vo_meg_hurt_hard_16		13221
