In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	2563792	Sebastien_dying 130	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_dying 130_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Dying\Sebastien_dying 130		10780
	13157930	Sebastien_running 3	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_running 3_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Running\Sebastien_running 3		4302
	20648841	Sebastien_running 27	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_running 27_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Running\Sebastien_running 27		4151
	21318726	Sebastien_injured 32	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_injured 32_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Injured\Sebastien_injured 32		3891
	26493142	Sebastien_dying 4	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_dying 4_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Dying\Sebastien_dying 4		7026
	26751373	Sebastien_hurt_hard 46	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_hurt_hard 46_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Ace_Hurt_Hard\Sebastien_hurt_hard 46		21327
	36065898	Sebastien_hooked 58	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_hooked 58_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Hooked\Sebastien_hooked 58		3108
	41145964	Sebastien_land_hard 23	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_land_hard 23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\Ace_Land_Hard\Sebastien_land_hard 23		5790
	44028307	Sebastien_dying 12	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_dying 12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Dying\Sebastien_dying 12		7449
	44150205	Sebastien_effort_light 41	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_effort_light 41_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Light\Ace_Effort_Light\Sebastien_effort_light 41		5434
	50063754	Sebastien_injured 14	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Ace\Sebastien_injured 14_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Ace_States\Injured\Sebastien_injured 14		5971
