In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	25270039	vo_killer_doctor_normal_breath_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_breath_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Breath\vo_killer_doctor_normal_breath_06		12169
	29039624	vo_killer_doctor_normal_crazy_fast_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_fast_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy_Fast\vo_killer_doctor_normal_crazy_fast_07		8081
	62014620	vo_killer_doctor_normal_crazy_fast_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_fast_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy_Fast\vo_killer_doctor_normal_crazy_fast_02		8612
	89870607	vo_killer_doctor_normal_breath_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_breath_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Breath\vo_killer_doctor_normal_breath_08		10501
	114897265	vo_killer_doctor_normal_crazy_fast_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_fast_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy_Fast\vo_killer_doctor_normal_crazy_fast_08		7656
	127240977	vo_killer_doctor_normal_teeth_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_teeth_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Teeth\vo_killer_doctor_normal_teeth_06		11476
	146107399	vo_killer_doctor_normal_breath_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_breath_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Breath\vo_killer_doctor_normal_breath_01		9509
	163345973	vo_killer_doctor_normal_crazy_fast_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_fast_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy_Fast\vo_killer_doctor_normal_crazy_fast_03		7754
	167720282	vo_killer_doctor_normal_crazy_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy\vo_killer_doctor_normal_crazy_02		17543
	299162817	vo_killer_doctor_normal_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Breath\vo_killer_doctor_normal_breath_03		11836
	301624466	vo_killer_doctor_normal_crazy_fast_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_fast_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy_Fast\vo_killer_doctor_normal_crazy_fast_05		7910
	303246787	vo_killer_doctor_normal_crazy_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy\vo_killer_doctor_normal_crazy_05		13860
	333688573	vo_killer_doctor_normal_crazy_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_crazy_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Crazy\Normal_Crazy\vo_killer_doctor_normal_crazy_03		17366
	335480687	vo_killer_doctor_normal_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Breath\vo_killer_doctor_normal_breath_07		12728
	442454269	vo_killer_doctor_normal_teeth_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Doctor\vo_killer_doctor_normal_teeth_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Doctor_States\Normal\Normal_Teeth\vo_killer_doctor_normal_teeth_01		7556
