In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	679709	sfx_killer_hillbilly_normal_breath_9	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_9_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_9		15860
	309958270	sfx_killer_hillbilly_normal_breath_4	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_4_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_4		8562
	332077002	sfx_killer_hillbilly_normal_breath_2	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_2_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_2		12721
	352413719	sfx_killer_hillbilly_normal_breath_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_10		7186
	473817572	sfx_killer_hillbilly_normal_breath_7	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_7_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_7		9346
	621023237	sfx_killer_hillbilly_normal_breath_8	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_8_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_8		4604
	656365971	sfx_killer_hillbilly_normal_breath_1	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_1_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_1		6828
	836848185	sfx_killer_hillbilly_normal_breath_6	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_6_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_6		5800
	961146931	sfx_killer_hillbilly_normal_breath_5	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_5_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_5		7243
	1029593814	sfx_killer_hillbilly_normal_breath_3	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\sfx_killer_hillbilly_normal_breath_3_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\HillBilly_States_Menu\HillBilly_Normal\sfx_killer_hillbilly_normal_breath_3		22911

