In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	10431489	sfx_killer_chuckles_normal_breath_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_02		4756
	88181378	sfx_killer_chuckles_normal_breath_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_08		4569
	116005466	sfx_killer_chuckles_normal_breath_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_06		5286
	387963387	sfx_killer_chuckles_normal_breath_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_10		4534
	528674812	sfx_killer_chuckles_normal_breath_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_01		5581
	547442259	sfx_killer_chuckles_normal_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_03		5256
	548814741	sfx_killer_chuckles_normal_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_07		5642
	646861669	sfx_killer_chuckles_normal_breath_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_09		4217
	687632977	sfx_killer_chuckles_normal_breath_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_05		5959
	694880839	sfx_killer_chuckles_normal_breath_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killers\VO\sfx_killer_chuckles_normal_breath_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States_UI\Chuckles_States_Menu\Chuckles_Normal\sfx_killer_chuckles_normal_breath_04		4729

