In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	3073656	vo_survivor_female_06_normal_003	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_normal_003_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Normal\vo_survivor_female_06_normal_003		10009
	5277043	vo_survivor_female_06_effort_hard_15	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_effort_hard_15_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Hard\Survivor_Female_06_Effort_Hard\vo_survivor_female_06_effort_hard_15		12477
	8099026	vo_survivor_female_06_injured_003c	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_injured_003c_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Injured\vo_survivor_female_06_injured_003c		5793
	9986008	vo_survivor_female_06_running_024c	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_running_024c_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Running\vo_survivor_female_06_running_024c		9483
	10140850	vo_survivor_female_06_hooked_060	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_hooked_060_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Hooked\vo_survivor_female_06_hooked_060		6674
	13346283	vo_survivor_female_06_scream_hit_066	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_scream_hit_066_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short_Hit\Survivor_Female_06_Scream_Short_Hit\vo_survivor_female_06_scream_short_12\vo_survivor_female_06_scream_hit_066		11689
	15368529	vo_survivor_female_06_injured_032	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_injured_032_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Injured\vo_survivor_female_06_injured_032		8695
	20558430	vo_survivor_female_06_scream_hit_065	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_scream_hit_065_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short_Hit\Survivor_Female_06_Scream_Short_Hit\vo_survivor_female_06_scream_short_11\vo_survivor_female_06_scream_hit_065		14130
	22254454	vo_survivor_female_06_injured_019	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_injured_019_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Injured\vo_survivor_female_06_injured_019		12689
	26642944	vo_survivor_female_06_effort_light_001	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_effort_light_001_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Light\Survivor_Female_06_Effort_Light\vo_survivor_female_06_effort_light_001		5326
	29996526	vo_survivor_female_06_hooked_044	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_hooked_044_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Survivor_Female_06_States\Hooked\vo_survivor_female_06_hooked_044		12820
	32094785	vo_survivor_female_06_effort_hard_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Survivor_Female_06\vo_survivor_female_06_effort_hard_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Hard\Survivor_Female_06_Effort_Hard\vo_survivor_female_06_effort_hard_04		14709
