Event	ID	Name			Wwise Object Path	Notes
	126593371	AudioEvent_Generator_Start_Fail			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Start_Fail	
	170575109	AudioEvent_Generator_Break			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Break	
	184652326	AudioEvent_Generator_Repair_8			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair_8	
	184652330	AudioEvent_Generator_Repair_4			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair_4	
	894687673	AudioEvent_Generator_Light_Flicker			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Light_Flicker	
	1209543383	AudioEvent_Generator_Repair			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair	
	1253973978	AudioEvent_Perks_Technician			\Default Work Unit\HUD\AudioEvent_Perks_Technician	
	1449096343	AudioEvent_Generator_Explode			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Explode	
	1580174420	AudioEvent_Generator_Start			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Start	
	1609685610	AudioEvent_Generator_Piston_Seq_Stop			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq_Stop	
	1637361202	AudioEvent_Generator_Piston_Seq_Start			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq_Start	
	1645741576	AudioEvent_Generator_Punch			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Punch	
	2138643312	AudioEvent_Generator_Repair_24			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair_24	
	2155420901	AudioEvent_Generator_Repair_32			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair_32	
	2188976075	AudioEvent_Generator_Repair_16			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Repair_16	
	2294425143	AudioEvent_Generator_Piston_Seq3_Loop			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq3_Loop	
	2502711646	AudioEvent_Generator_Sparks			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Sparks	
	3042441284	AudioEvent_Generator_Piston_Seq2_Loop			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq2_Loop	
	3680472087	AudioEvent_Survivor_Generator_Punch			\Default Work Unit\Characters\Survivor\Interactions\AudioEvent_Survivor_Generator_Punch	
	3716744997	AudioEvent_Generator_Piston_Seq1_Loop			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq1_Loop	
	3821365308	AudioEvent_Generator_Piston_Seq1			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq1	
	3821365310	AudioEvent_Generator_Piston_Seq3			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq3	
	3821365311	AudioEvent_Generator_Piston_Seq2			\Default Work Unit\Objects\Generator\AudioEvent_Generator_Piston_Seq2	

State Group	ID	Name			Wwise Object Path	Notes
	4268632856	AudioStateGameplay			\Default Work Unit\AudioStateGameplay	

State	ID	Name	State Group			Notes
	748895195	None	AudioStateGameplay			
	1081280556	Killer	AudioStateGameplay			
	2071473003	Survivor	AudioStateGameplay			

Custom State	ID	Name	State Group	Owner		Notes
	337958458	Survivor	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_4		
	437301886	Survivor	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_Electric_4		
	768918025	Survivor	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_Electric_8		
	1060172109	Survivor	AudioStateGameplay	\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_8		

Game Parameter	ID	Name			Wwise Object Path	Notes
	1061379423	AudioRTPC_Generator_Piston_Rate			\Default Work Unit\AudioRTPC_Generator_Piston_Rate	
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	47887679	sfx_generator_repair_push_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_repair_push_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_16\Generator_Repair_Push\sfx_generator_repair_push_02		4432
	57628704	sfx_generator_spark_long_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_spark_long_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Sparks\Generator_Spark_Long\sfx_generator_spark_long_06		24685
	60375792	sfx_light_flicker_buzz_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Light\sfx_light_flicker_buzz_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Light_Flicker\Light_Flicker_Buzz\sfx_light_flicker_buzz_05		8600
	87751569	sfx_generator_spark_short_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_spark_short_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Sparks\Generator_Spark_Short\sfx_generator_spark_short_03		10931
	88767228	sfx_generator_piston_metal_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_piston_metal_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Piston_Seq_Loop\Generator_Piston_Metal\sfx_generator_piston_metal_03		9153
	101021006	sfx_generator_repair_pull_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_repair_pull_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_16\Generator_Repair_Pull\sfx_generator_repair_pull_04		5823
	125142013	sfx_light_flicker_buzz_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Light\sfx_light_flicker_buzz_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Light_Flicker\Light_Flicker_Buzz\sfx_light_flicker_buzz_01		5329
	152114886	sfx_generator_repair_crank_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_repair_crank_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Repair_16\Generator_Repair_Crank\sfx_generator_repair_crank_02		6885
	165265236	sfx_generator_loop_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_loop_02_57FEB5FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Start_Loop\sfx_generator_loop_02		46112
	173855331	sfx_generator_piston_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_piston_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Piston_Loop\Generator_Piston\sfx_generator_piston_04		7971
	175740508	sfx_generator_piston_compress_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Generator\sfx_generator_piston_compress_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Objects\Generator\Generator_Piston_Loop\Generator_Piston_Compress\sfx_generator_piston_compress_04		7556
