In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	179470	vo_bill_captured_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_captured_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Captured\vo_bill_captured_11		4300
	376763	vo_bill_running_43	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_running_43_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Running\vo_bill_running_43		6138
	1432589	vo_bill_hurt_light_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hurt_light_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Bill_Hurt_Light\vo_bill_hurt_light_04		8267
	2335386	vo_bill_running_62	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_running_62_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Running\vo_bill_running_62		6079
	4316888	vo_bill_hooked_20	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hooked_20_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Hooked\vo_bill_hooked_20		46885
	5067980	vo_bill_dead_21	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_dead_21_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Dead\vo_bill_dead_21		21347
	8396121	vo_bill_land_light_49	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_land_light_49_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Bill_Land_Light\vo_bill_land_light_49		9681
	8413482	vo_bill_running_27	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_running_27_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Running\vo_bill_running_27		4770
	10929571	vo_bill_hurt_hard_38	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hurt_hard_38_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Bill_Hurt_Hard\vo_bill_hurt_hard_38		33882
	11071534	vo_bill_running_71	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_running_71_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Running\vo_bill_running_71		9826
	14703557	vo_bill_land_light_38	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_land_light_38_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Bill_Land_Light\vo_bill_land_light_38		9221
	18839025	vo_bill_hooked_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hooked_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Hooked\vo_bill_hooked_09		30104
	19561729	vo_bill_hurt_light_23	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hurt_light_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Bill_Hurt_Light\vo_bill_hurt_light_23		5406
	20556682	vo_bill_running_31	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_running_31_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Running\vo_bill_running_31		9397
	21358286	vo_bill_hooked_41	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hooked_41_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Hooked\vo_bill_hooked_41		31389
	21630577	vo_bill_land_light_54	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_land_light_54_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Bill_Land_Light\vo_bill_land_light_54		5465
	28016865	vo_bill_dying_15	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_dying_15_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Dying\vo_bill_dying_15		9380
	33194394	vo_bill_hurt_hard_26	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hurt_hard_26_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Bill_Hurt_Hard\vo_bill_hurt_hard_26		18854
	33418322	vo_bill_scream_long_24	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_scream_long_24_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Long\Bill_Scream_Long\vo_bill_scream_long_24\vo_bill_scream_long_24		60307
	34142477	vo_bill_hurt_hard_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_hurt_hard_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Bill_Hurt_Hard\vo_bill_hurt_hard_03		7562
	34856959	vo_bill_nurse_39	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_nurse_39_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Dying_Nurse\vo_bill_nurse_39		12964
	35120536	vo_bill_captured_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Bill\vo_bill_captured_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Bill_States\Captured\vo_bill_captured_08		26816
