In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	611366	vo_claudette_hurt_hard_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hurt_hard_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Claudette_Hurt_Hard\vo_claudette_hurt_hard_06		17758
	3047794	vo_claudette_normal_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_normal_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Normal\vo_claudette_normal_10		19427
	4999123	vo_claudette_running_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_running_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Running\vo_claudette_running_11		7997
	18940147	vo_claudette_injured_hurt_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_injured_hurt_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Injured_Crouch\Injured_Hurt\vo_claudette_injured_hurt_01		12666
	28824965	vo_claudette_dying_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_dying_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Dying\Dying_Breath\vo_claudette_dying_breath_07		14536
	31808136	vo_claudette_dead_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_dead_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Dead\vo_claudette_dead_01		9287
	34163777	vo_claudette_scream_long_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_scream_long_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Long\Claudette_Scream_Long\VO_Claudette_Scream_Long_01\vo_claudette_scream_long_01		59645
	35797193	vo_claudette_hooked_hurt_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hooked_hurt_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Hooked\Hooked_Hurt\vo_claudette_hooked_hurt_10		8153
	37623776	vo_claudette_hooked_breath_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hooked_breath_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Hooked\Hooked_Breath\vo_claudette_hooked_breath_01		12366
	44458925	vo_claudette_hooked_cry_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hooked_cry_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Hooked\Hooked_Cry\vo_claudette_hooked_cry_07		7808
	44592749	vo_claudette_falling_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_falling_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Claudette_Falling\vo_claudette_falling_11		9819
	45048567	vo_claudette_injured_effort_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_injured_effort_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Captured\Injured_Effort\vo_claudette_injured_effort_12		8444
	47552480	vo_claudette_running_19	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_running_19_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Running\vo_claudette_running_19		7365
	49456085	vo_claudette_hurt_light_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hurt_light_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Claudette_Hurt_Light\vo_claudette_hurt_light_12		7978
	55467366	vo_claudette_normal_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_normal_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Normal\vo_claudette_normal_12		28960
	57223250	vo_claudette_running_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_running_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Running\vo_claudette_running_16		7975
	58571137	vo_claudette_hooked_breath_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Claudette\vo_claudette_hooked_breath_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Claudette_States\Hooked\Hooked_Breath\vo_claudette_hooked_breath_05		16108
