Switch Group	ID	Name			Wwise Object Path	Notes
	3608383227	AudioSwitchKillers			\Default Work Unit\AudioSwitchKillers	
	3859098142	AudioSwitchStatesKiller			\Default Work Unit\AudioSwitchStatesKiller	

Switch	ID	Name	Switch Group			Notes
	760583530	Witch	AudioSwitchKillers			
	792964501	Sandman	AudioSwitchKillers			
	1011509596	Nurse	AudioSwitchKillers			
	1802607429	Chuckles	AudioSwitchKillers			
	1861510991	Huntress	AudioSwitchKillers			
	2914916948	Doctor	AudioSwitchKillers			
	2933756855	Cannibal	AudioSwitchKillers			
	2944630615	Stalker	AudioSwitchKillers			
	4062564499	Banshee	AudioSwitchKillers			
	4114356352	HillBilly	AudioSwitchKillers			
	26822469	Exit	AudioSwitchStatesKiller			
	1160234136	Normal	AudioSwitchStatesKiller			
	2930662992	Crazy	AudioSwitchStatesKiller			

Game Parameter	ID	Name			Wwise Object Path	Notes
	4096507154	AudioRTPC_Listener_Angle_Object_Relative			\Default Work Unit\AudioRTPC_Listener_Angle_Object_Relative	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	2250051	vo_huntress_breath_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_01		9986
	21542499	vo_huntress_breath_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_09		10116
	65243657	vo_huntress_breath_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_16		11076
	229673246	vo_huntress_breath_20	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_20_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_20		10477
	274625880	vo_huntress_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_03		10798
	306489042	vo_huntress_breath_13	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_13_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_13		10188
	316006848	vo_huntress_breath_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_06		8101
	376136894	vo_huntress_breath_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_11		10365
	398134161	vo_huntress_breath_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_08		9535
	403189587	vo_huntress_breath_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_04		11534
	585187594	vo_huntress_breath_14	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_14_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_14		9289
	689860675	vo_huntress_breath_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_05		8263
	705220058	vo_huntress_breath_15	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_15_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_15		9290
	708023995	vo_huntress_breath_22	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_22_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_22		9185
	713702991	vo_huntress_breath_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_02		11010
	737554037	vo_huntress_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_07		11205
	741498492	vo_huntress_breath_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_10		7508
	747450485	vo_huntress_breath_18	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_18_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_18		8098
	795593363	vo_huntress_breath_23	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_23		10274
	806066957	vo_huntress_breath_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Killer_Huntress\vo_huntress_breath_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Huntress_States\Normal\vo_huntress_breath_12		11618
