In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	10164975	sfx_killer_witch_normal_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\07\sfx_killer_witch_normal_breath_07		23267
	43455722	sfx_killer_witch_normal_breath_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\01\sfx_killer_witch_normal_breath_01		33766
	87050606	sfx_killer_witch_move_crack_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_move_crack_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Move_Crack\sfx_killer_witch_move_crack_07		10888
	219152757	sfx_killer_witch_move_crack_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_move_crack_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Move_Crack\sfx_killer_witch_move_crack_08		23916
	221868454	sfx_killer_witch_normal_breath_07_b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_07_b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\07\sfx_killer_witch_normal_breath_07_b		21801
	239564200	sfx_killer_witch_normal_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\03\sfx_killer_witch_normal_breath_03		47214
	302401483	sfx_killer_witch_move_crack_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_move_crack_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Move_Crack\sfx_killer_witch_move_crack_06		19394
	343989334	sfx_killer_witch_move_crack_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_move_crack_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Move_Crack\sfx_killer_witch_move_crack_02		12082
	352584392	sfx_killer_witch_liquid_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_liquid_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Liquid\sfx_killer_witch_liquid_03		70108
	367708846	sfx_killer_witch_move_crack_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_move_crack_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Move_Crack\sfx_killer_witch_move_crack_05		15435
	378450379	sfx_killer_witch_normal_breath_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\02\sfx_killer_witch_normal_breath_02		36876
	383429188	sfx_killer_witch_liquid_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_liquid_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Liquid\sfx_killer_witch_liquid_04		133249
	401234090	sfx_killer_witch_normal_breath_04_b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_04_b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\04\sfx_killer_witch_normal_breath_04_b		46370
	427917918	sfx_killer_witch_normal_breath_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\04\sfx_killer_witch_normal_breath_04		46116
	546426231	sfx_killer_witch_normal_breath_05_b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_05_b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\05\sfx_killer_witch_normal_breath_05_b		37665
	554314462	sfx_killer_witch_normal_breath_02_b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_02_b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\02\sfx_killer_witch_normal_breath_02_b		41264
	562993795	sfx_killer_witch_normal_breath_06_b	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Witch\sfx_killer_witch_normal_breath_06_b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\States\Killer_States\Witch_States\Normal\Normal\06\sfx_killer_witch_normal_breath_06_b		27948
