In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	10344	vo_david_scream_long_43	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_scream_long_43_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Long\David_Scream_Long\New Blend Container_11\vo_david_scream_long_43		53393
	30650	vo_david_land_hard_37	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_land_hard_37_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\David_Land_Hard\vo_david_land_hard_37		9999
	7248597	vo_david_hooked_079	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_079_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_079		6326
	12510373	vo_david_land_light_35	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_land_light_35_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\David_Land_Light\vo_david_land_light_35		4716
	12950650	vo_david_land_hard_10	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_land_hard_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\David_Land_Hard\vo_david_land_hard_10		14120
	13801961	vo_david_normal_23	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_normal_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Normal\vo_david_normal_23		17212
	15919447	vo_david_injured_32	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_injured_32_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Injured\vo_david_injured_32		6704
	16102218	vo_david_scream_short_hit_17a	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_scream_short_hit_17a_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short_Hit\David_Scream_Short_Hit\New Blend Container_06\vo_david_scream_short_hit_17a		11805
	17834530	vo_david_scream_short_33	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_scream_short_33_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short\David_Scream_Short\vo_david_scream_short_33		9478
	17994308	vo_david_effort_light_41	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_effort_light_41_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Light\David_Effort_Light\vo_david_effort_light_41		10037
	26002078	vo_david_dead_04	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_dead_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Dead\vo_david_dead_04		19843
	26176008	vo_david_dying_nurse_33	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_dying_nurse_33_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Dying_Nurse\vo_david_dying_nurse_33		29420
	30406147	vo_david_hooked_080a	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_080a_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_080a		11527
	33855085	vo_david_dying_27	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_dying_27_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Dying\vo_david_dying_27		11750
	42056810	vo_david_scream_short_39	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_scream_short_39_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short\David_Scream_Short\vo_david_scream_short_39		8898
	47104002	vo_david_hooked_089	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_089_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_089		33789
	51463492	vo_david_land_light_23	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_land_light_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\David_Land_Light\vo_david_land_light_23		5963
	55267897	vo_david_hooked_107	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_107_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_107		8417
	58686984	vo_david_hooked_074	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_074_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_074		11887
	66440290	vo_david_land_hard_25	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_land_hard_25_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\David_Land_Hard\vo_david_land_hard_25		18968
	74420115	vo_david_hooked_081	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_hooked_081_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Hooked\vo_david_hooked_081		8135
	75223200	vo_david_effort_hard_31	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_effort_hard_31_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Hard\David_Effort_Hard\vo_david_effort_hard_31		27842
	76891387	vo_david_scream_short_hit_23	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_scream_short_hit_23_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short_Hit\David_Scream_Short_Hit\New Blend Container_09\vo_david_scream_short_hit_23		11148
	79942492	vo_david_running_11b	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_running_11b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Running\vo_david_running_11b		7503
	85963717	vo_david_running_18b	Z:\fpoirier_dbd_Wwise\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\David\vo_david_running_18b_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\David_States\Running\vo_david_running_18b		6697
