In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	52190987	sfx_chainsaw_attack_rev_single_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_09\sfx_chainsaw_attack_rev_single_09		15178
	70357812	sfx_chainsaw_attack_rev_single_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_07\sfx_chainsaw_attack_rev_single_07		13128
	116978840	sfx_chainsaw_attack_rev_single_13	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_13_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_13\sfx_chainsaw_attack_rev_single_13		19262
	127951332	sfx_chainsaw_attack_rev_single_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_08\sfx_chainsaw_attack_rev_single_08		20170
	132226834	vo_killer_hillbilly_grunt_hurt_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\HillBilly\vo_killer_hillbilly_grunt_hurt_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Killer\Grunts\Grunt_Hurt\Grunt_Hurt_HillBilly\Grunt_Hurt_HillBilly\vo_killer_hillbilly_grunt_hurt_05		4345
	151744445	sfx_chainsaw_attack_hit_wall_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_hit_wall_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Hit_Wall\Chainsaw_Attack_Hit_Wall\sfx_chainsaw_attack_hit_wall_01		17578
	186914596	sfx_chainsaw_attack_rev_single_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_05\sfx_chainsaw_attack_rev_single_05		17272
	234826033	sfx_chainsaw_attack_rev_single_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_single_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Single\sfx_chainsaw_attack_rev_single_10\sfx_chainsaw_attack_rev_single_10		17211
	239599534	sfx_chainsaw_attack_hit_wall_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_hit_wall_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Hit_Wall\Chainsaw_Attack_Hit_Wall\sfx_chainsaw_attack_hit_wall_04		10024
	248776406	sfx_chainsaw_attack_rev_multi_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Objects\Chainsaw\sfx_chainsaw_attack_rev_multi_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Powers\Chainsaw_HillBilly\Chainsaw_Attack_Loop\Chainsaw_Attack_Rev\Chainsaw_Attack_Rev_Multi\sfx_chainsaw_attack_rev_multi_02\sfx_chainsaw_attack_rev_multi_02		49698
