In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	16158925	vo_dwight_land_hard_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_hard_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\Dwight_Land_Hard\vo_dwight_land_hard_01		10378
	16161859	vo_dwight_hooked_choke_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_choke_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Choke\vo_dwight_hooked_choke_05		14341
	17692292	vo_dwight_injured_cry_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_injured_cry_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Injured\Injured_Cry\vo_dwight_injured_cry_03		9067
	22067057	vo_dwight_hooked_pain_17	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_pain_17_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Pain\vo_dwight_hooked_pain_17		7251
	23346651	vo_dwight_falling_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_falling_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Dwight_Falling\vo_dwight_falling_03		6287
	28053758	vo_dwight_dead_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dead_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dead\vo_dwight_dead_02		15465
	32116115	vo_dwight_hooked_breath_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_breath_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Breath\vo_dwight_hooked_breath_11		10741
	40270652	vo_dwight_dying_cry_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_cry_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Cry\vo_dwight_dying_cry_12		8651
	48958005	vo_dwight_dying_breath_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_breath_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Breath\vo_dwight_dying_breath_16		21199
	62089395	vo_dwight_land_light_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_light_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Dwight_Land_Light\vo_dwight_land_light_04		2750
	67230882	vo_dwight_dying_breath_15	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_breath_15_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Breath\vo_dwight_dying_breath_15		16248
	74494831	vo_dwight_land_light_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_light_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Dwight_Land_Light\vo_dwight_land_light_03		2303
	76250641	vo_dwight_normal_breath_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_normal_breath_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Normal\vo_dwight_normal_breath_10		20320
	86523439	vo_dwight_effort_hard_08	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_effort_hard_08_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Hard\Dwight_Effort_Hard\vo_dwight_effort_hard_08		17983
	97477232	vo_dwight_land_hard_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_hard_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Hard\Dwight_Land_Hard\vo_dwight_land_hard_02		13581
	98020524	vo_dwight_hurt_hard_16	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hurt_hard_16_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Dwight_Hurt_Hard\vo_dwight_hurt_hard_16		25365
	100252782	vo_dwight_hooked_choke_06	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_choke_06_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Choke\vo_dwight_hooked_choke_06		9578
	100807978	vo_dwight_normal_breath_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_normal_breath_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Normal\vo_dwight_normal_breath_07		13688
	101456218	vo_dwight_scream_short_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_scream_short_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Short\Dwight_Scream_Short\vo_dwight_scream_short_10		9529
	110049466	vo_dwight_dying_breath_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_breath_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Breath\vo_dwight_dying_breath_09		11496
	121932472	vo_dwight_running_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_running_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Running\vo_dwight_running_breath_03		5705
	123976403	vo_dwight_dead_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dead_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dead\vo_dwight_dead_03		19482
	125056505	vo_dwight_running_breath_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_running_breath_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Running\vo_dwight_running_breath_11		5806
	127105439	vo_dwight_land_light_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_light_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Dwight_Land_Light\vo_dwight_land_light_05		3837
	127586985	vo_dwight_hurt_light_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hurt_light_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Light\Dwight_Hurt_Light\vo_dwight_hurt_light_09		6842
	128981923	vo_dwight_hooked_pain_01	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_pain_01_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Pain\vo_dwight_hooked_pain_01		16361
	133197454	vo_dwight_normal_breath_03	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_normal_breath_03_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Normal\vo_dwight_normal_breath_03		15441
	133505436	vo_dwight_falling_04	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_falling_04_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Falling\Dwight_Falling\vo_dwight_falling_04		7263
	135167969	vo_dwight_land_light_09	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_land_light_09_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Land_Light\Dwight_Land_Light\vo_dwight_land_light_09		3708
	140706737	vo_dwight_normal_breath_15	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_normal_breath_15_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Normal\vo_dwight_normal_breath_15		18573
	141601402	vo_dwight_effort_light_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_effort_light_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Effort_Light\Dwight_Effort_Light\vo_dwight_effort_light_02		3064
	145583524	vo_dwight_hurt_hard_10	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hurt_hard_10_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Hurt_Hard\Dwight_Hurt_Hard\vo_dwight_hurt_hard_10		9199
	145936547	vo_dwight_hooked_breath_02	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_breath_02_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Breath\vo_dwight_hooked_breath_02		12410
	149332082	vo_dwight_injured_cry_13	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_injured_cry_13_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Injured\Injured_Cry\vo_dwight_injured_cry_13		8997
	149719374	vo_dwight_dying_cry_11	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_cry_11_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Cry\vo_dwight_dying_cry_11		7116
	153802567	vo_dwight_hooked_hurt_07	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_hooked_hurt_07_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Hooked\Hooked_Hurt\vo_dwight_hooked_hurt_07		6604
	174883132	vo_dwight_scream_long_05	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_scream_long_05_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\Grunts\Scream_Long\Dwight_Scream_Long\Dwight_Scream_Long_05\vo_dwight_scream_long_05		46446
	175557305	vo_dwight_dying_breath_12	Z:\DeadByDaylight_Unreal\DeadByDaylight\Content_Raw\Wwise\.cache\Windows\SFX\Characters\Dwight\vo_dwight_dying_breath_12_5442F26D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Survivor\States\Survivor_States\Dwight_States\Dying\Dying_Breath\vo_dwight_dying_breath_12		15162
